ID,src_label,src_id,dst_label,dst_id,label,timestamp,event_type
4276,customer,635,agreement,0cff6bfa,HAS,193,add
4277,agreement,0cff6bfa,product,1,REFERS_TO,193,add
4278,poi,72f91c40,agreement,0cff6bfa,REFERS_TO,193,add
4279,poi,72f91c40,sa,e5ddb0d8,DEPENDS_ON,193,add
4280,poi,2ce2a9dd,agreement,58c2c0c7,REFERS_TO,194,delete
4281,poi,2ce2a9dd,sa,bcdeb91a,DEPENDS_ON,194,delete
4282,customer,0,agreement,58c2c0c7,HAS,194,delete
4283,agreement,58c2c0c7,product,1,REFERS_TO,194,delete
4284,customer,454,agreement,cbee5a57,HAS,195,add
4285,agreement,cbee5a57,product,1,REFERS_TO,195,add
4286,poi,2afee6e4,agreement,cbee5a57,REFERS_TO,195,add
4287,poi,2afee6e4,sa,4555a110,DEPENDS_ON,195,add
4288,customer,454,agreement,aefe2bb9,HAS,195,add
4289,agreement,aefe2bb9,product,1,REFERS_TO,195,add
4290,poi,1cf8b13b,agreement,aefe2bb9,REFERS_TO,195,add
4291,poi,1cf8b13b,sa,8126283b,DEPENDS_ON,195,add
4292,poi,72037122,agreement,6f7ba95f,REFERS_TO,196,delete
4293,poi,547a02b1,agreement,6f7ba95f,REFERS_TO,196,add
4294,poi,72037122,sa,d8c50236,DEPENDS_ON,196,delete
4295,poi,547a02b1,sa,d8c50236,DEPENDS_ON,196,add
4296,customer,48,agreement,9174e855,HAS,197,add
4297,agreement,9174e855,product,1,REFERS_TO,197,add
4298,poi,9b644bd0,agreement,9174e855,REFERS_TO,197,add
4299,poi,9b644bd0,sa,30a3a17c,DEPENDS_ON,197,add
4300,customer,48,agreement,de0d1a29,HAS,197,add
4301,agreement,de0d1a29,product,1,REFERS_TO,197,add
4302,poi,fa314a04,agreement,de0d1a29,REFERS_TO,197,add
4303,poi,fa314a04,sa,4b29577c,DEPENDS_ON,197,add
4304,customer,48,agreement,4f28d973,HAS,197,add
4305,agreement,4f28d973,product,1,REFERS_TO,197,add
4306,poi,7c908d39,agreement,4f28d973,REFERS_TO,197,add
4307,poi,7c908d39,sa,41a27297,DEPENDS_ON,197,add
4308,customer,556,agreement,f47bbea1,HAS,198,add
4309,agreement,f47bbea1,product,1,REFERS_TO,198,add
4310,poi,f185b4d4,agreement,f47bbea1,REFERS_TO,198,add
4311,poi,f185b4d4,sa,66af400d,DEPENDS_ON,198,add
4312,customer,556,agreement,2e230817,HAS,198,add
4313,agreement,2e230817,product,1,REFERS_TO,198,add
4314,poi,8a8f4038,agreement,2e230817,REFERS_TO,198,add
4315,poi,8a8f4038,sa,1442f498,DEPENDS_ON,198,add
4316,customer,556,agreement,824de5c6,HAS,198,add
4317,agreement,824de5c6,product,1,REFERS_TO,198,add
4318,poi,3b7cc463,agreement,824de5c6,REFERS_TO,198,add
4319,poi,3b7cc463,sa,8d7e96e2,DEPENDS_ON,198,add
4320,customer,556,agreement,db86d019,HAS,198,add
4321,agreement,db86d019,product,1,REFERS_TO,198,add
4322,poi,ac629d7b,agreement,db86d019,REFERS_TO,198,add
4323,poi,ac629d7b,sa,5f65d4c7,DEPENDS_ON,198,add
4324,customer,556,agreement,8c68e51e,HAS,198,add
4325,agreement,8c68e51e,product,1,REFERS_TO,198,add
4326,poi,7cc1e109,agreement,8c68e51e,REFERS_TO,198,add
4327,poi,7cc1e109,sa,b948138a,DEPENDS_ON,198,add
4328,customer,0,agreement,b0f8c063,HAS,199,add
4329,agreement,b0f8c063,product,1,REFERS_TO,199,add
4330,poi,d11e4a3b,agreement,b0f8c063,REFERS_TO,199,add
4331,poi,d11e4a3b,sa,baeed47d,DEPENDS_ON,199,add
4332,customer,0,agreement,4360661c,HAS,199,add
4333,agreement,4360661c,product,1,REFERS_TO,199,add
4334,poi,5ba33d70,agreement,4360661c,REFERS_TO,199,add
4335,poi,5ba33d70,sa,2b650102,DEPENDS_ON,199,add
4336,customer,0,agreement,6720fb59,HAS,199,add
4337,agreement,6720fb59,product,1,REFERS_TO,199,add
4338,poi,72d9add6,agreement,6720fb59,REFERS_TO,199,add
4339,poi,72d9add6,sa,9fa8a4e7,DEPENDS_ON,199,add
4340,customer,0,agreement,a382e7c4,HAS,199,add
4341,agreement,a382e7c4,product,1,REFERS_TO,199,add
4342,poi,e25c7412,agreement,a382e7c4,REFERS_TO,199,add
4343,poi,e25c7412,sa,c60227b9,DEPENDS_ON,199,add
4344,customer,0,agreement,2073a3df,HAS,199,add
4345,agreement,2073a3df,product,1,REFERS_TO,199,add
4346,poi,3da85b34,agreement,2073a3df,REFERS_TO,199,add
4347,poi,3da85b34,sa,927170f9,DEPENDS_ON,199,add
4348,customer,1,agreement,efc3f1bc,HAS,200,add
4349,agreement,efc3f1bc,product,1,REFERS_TO,200,add
4350,poi,f322a57c,agreement,efc3f1bc,REFERS_TO,200,add
4351,poi,f322a57c,sa,e355f6f7,DEPENDS_ON,200,add
4352,customer,1,agreement,4601a26a,HAS,200,add
4353,agreement,4601a26a,product,1,REFERS_TO,200,add
4354,poi,2c3682e8,agreement,4601a26a,REFERS_TO,200,add
4355,poi,2c3682e8,sa,a6048d22,DEPENDS_ON,200,add
4356,customer,1,agreement,f75fbd15,HAS,200,add
4357,agreement,f75fbd15,product,1,REFERS_TO,200,add
4358,poi,13c4076b,agreement,f75fbd15,REFERS_TO,200,add
4359,poi,13c4076b,sa,0c150a05,DEPENDS_ON,200,add
4360,customer,1,agreement,4c597d8e,HAS,200,add
4361,agreement,4c597d8e,product,1,REFERS_TO,200,add
4362,poi,20132f4e,agreement,4c597d8e,REFERS_TO,200,add
4363,poi,20132f4e,sa,9ec1e250,DEPENDS_ON,200,add
4364,customer,1,agreement,ab891380,HAS,200,add
4365,agreement,ab891380,product,1,REFERS_TO,200,add
4366,poi,dc64f20b,agreement,ab891380,REFERS_TO,200,add
4367,poi,dc64f20b,sa,2d36e995,DEPENDS_ON,200,add
4368,poi,f52071ba,agreement,7863f2b1,REFERS_TO,201,delete
4369,poi,f52071ba,sa,e8cbfc5d,DEPENDS_ON,201,delete
4370,customer,681,agreement,7863f2b1,HAS,201,delete
4371,agreement,7863f2b1,product,1,REFERS_TO,201,delete
4372,poi,d9621942,agreement,3b09ed3e,REFERS_TO,202,delete
4373,poi,d9621942,sa,3148e795,DEPENDS_ON,202,delete
4374,customer,5,agreement,3b09ed3e,HAS,202,delete
4375,agreement,3b09ed3e,product,1,REFERS_TO,202,delete
4376,poi,d9e44b2c,agreement,53a896d9,REFERS_TO,203,delete
4377,poi,d9e44b2c,sa,626c53e8,DEPENDS_ON,203,delete
4378,customer,54,agreement,53a896d9,HAS,203,delete
4379,agreement,53a896d9,product,1,REFERS_TO,203,delete
4380,poi,ed8baa3b,agreement,c972f4d0,REFERS_TO,204,delete
4381,poi,ed8baa3b,sa,1ef95a64,DEPENDS_ON,204,delete
4382,customer,1,agreement,c972f4d0,HAS,204,delete
4383,agreement,c972f4d0,product,1,REFERS_TO,204,delete
4384,sa,baeed47d,cpe,2db5ad9c,DEPENDS_ON,205,delete
4385,sa,4cfb647e,cpe,2db5ad9c,DEPENDS_ON,205,add
4386,sa,baeed47d,location,229,INSTALLED_AT,205,delete
4387,sa,4cfb647e,location,229,INSTALLED_AT,205,add
4388,poi,d11e4a3b,sa,baeed47d,DEPENDS_ON,205,delete
4389,poi,d11e4a3b,sa,4cfb647e,DEPENDS_ON,205,add
4390,concentrator,2dc17a5d,port,d8c83e1e,HAS_PORT,206,delete
4391,concentrator,2dc17a5d,port,a9d9eca0,HAS_PORT,206,add
4392,cpe,56c34dfc,port,d8c83e1e,DEPENDS_ON,206,delete
4393,cpe,56c34dfc,port,a9d9eca0,DEPENDS_ON,206,add
4394,poi,1cf03196,agreement,79b79b7a,REFERS_TO,207,delete
4395,poi,1cf03196,sa,4555c135,DEPENDS_ON,207,delete
4396,customer,237,agreement,79b79b7a,HAS,207,delete
4397,agreement,79b79b7a,product,1,REFERS_TO,207,delete
4398,customer,0,agreement,e80556e7,HAS,208,add
4399,agreement,e80556e7,product,1,REFERS_TO,208,add
4400,poi,eb37957e,agreement,e80556e7,REFERS_TO,208,add
4401,poi,eb37957e,sa,cf43a321,DEPENDS_ON,208,add
4402,customer,0,agreement,91637d49,HAS,209,delete
4403,customer,0,agreement,c2dd5c18,HAS,209,add
4404,agreement,91637d49,product,1,REFERS_TO,209,delete
4405,agreement,c2dd5c18,product,1,REFERS_TO,209,add
4406,poi,c04423a7,agreement,91637d49,REFERS_TO,209,delete
4407,poi,c04423a7,agreement,c2dd5c18,REFERS_TO,209,add
4408,customer,5,agreement,08f5ec3f,HAS,210,add
4409,agreement,08f5ec3f,product,1,REFERS_TO,210,add
4410,poi,fc7ffe5f,agreement,08f5ec3f,REFERS_TO,210,add
4411,poi,fc7ffe5f,sa,a48a4d6e,DEPENDS_ON,210,add
4412,poi,985b4334,agreement,56a4ffcf,REFERS_TO,212,delete
4413,poi,985b4334,sa,fbe50693,DEPENDS_ON,212,delete
4414,customer,2,agreement,56a4ffcf,HAS,212,delete
4415,agreement,56a4ffcf,product,1,REFERS_TO,212,delete
4416,poi,4c43df82,agreement,2f44f00c,REFERS_TO,213,delete
4417,poi,4c43df82,sa,a7e09336,DEPENDS_ON,213,delete
4418,customer,635,agreement,2f44f00c,HAS,213,delete
4419,agreement,2f44f00c,product,1,REFERS_TO,213,delete
4420,poi,4d95d5ee,agreement,e04e63c2,REFERS_TO,214,delete
4421,poi,4d95d5ee,sa,d0ddaa5e,DEPENDS_ON,214,delete
4422,customer,52,agreement,e04e63c2,HAS,214,delete
4423,agreement,e04e63c2,product,1,REFERS_TO,214,delete
4424,port,492cd091,port,f5e0996b,HAS_PORT,215,add
4425,sa,c1b7bf93,cpe,53e838d5,DEPENDS_ON,216,delete
4426,sa,5ec66a73,cpe,53e838d5,DEPENDS_ON,216,add
4427,sa,c1b7bf93,location,534,INSTALLED_AT,216,delete
4428,sa,5ec66a73,location,534,INSTALLED_AT,216,add
4429,concentrator,ab5ed5a8,port,bf94efaf,HAS_PORT,217,delete
4430,poi,91ae3bb4,agreement,c617ca48,REFERS_TO,218,delete
4431,poi,91ae3bb4,sa,f215b39c,DEPENDS_ON,218,delete
4432,customer,1,agreement,c617ca48,HAS,218,delete
4433,agreement,c617ca48,product,1,REFERS_TO,218,delete
4434,customer,9,agreement,8d69dad3,HAS,219,add
4435,agreement,8d69dad3,product,1,REFERS_TO,219,add
4436,poi,03266f4c,agreement,8d69dad3,REFERS_TO,219,add
4437,poi,03266f4c,sa,a472cd33,DEPENDS_ON,219,add
4438,customer,9,agreement,d420b02c,HAS,219,add
4439,agreement,d420b02c,product,1,REFERS_TO,219,add
4440,poi,354f0bfb,agreement,d420b02c,REFERS_TO,219,add
4441,poi,354f0bfb,sa,70e45275,DEPENDS_ON,219,add
4442,customer,9,agreement,a5a38c19,HAS,219,add
4443,agreement,a5a38c19,product,1,REFERS_TO,219,add
4444,poi,b89c0226,agreement,a5a38c19,REFERS_TO,219,add
4445,poi,b89c0226,sa,84e32710,DEPENDS_ON,219,add
4446,customer,9,agreement,07a31f56,HAS,219,add
4447,agreement,07a31f56,product,1,REFERS_TO,219,add
4448,poi,26e1afa5,agreement,07a31f56,REFERS_TO,219,add
4449,poi,26e1afa5,sa,58536eea,DEPENDS_ON,219,add
4450,cpe,82549e92,port,bd4db2ec,DEPENDS_ON,220,delete
4451,cpe,b7511c83,port,bd4db2ec,DEPENDS_ON,220,add
4452,cpe,82549e92,trunk,2db78fbb,DEPENDS_ON,220,delete
4453,cpe,b7511c83,trunk,2db78fbb,DEPENDS_ON,220,add
4454,cpe,82549e92,trunk,b1ee012e,DEPENDS_ON,220,delete
4455,cpe,b7511c83,trunk,b1ee012e,DEPENDS_ON,220,add
4456,sa,f0fcec33,cpe,82549e92,DEPENDS_ON,220,delete
4457,sa,f0fcec33,cpe,b7511c83,DEPENDS_ON,220,add
4458,customer,3,agreement,cf4359ca,HAS,221,add
4459,agreement,cf4359ca,product,1,REFERS_TO,221,add
4460,poi,2b37bc36,agreement,cf4359ca,REFERS_TO,221,add
4461,poi,2b37bc36,sa,89bb7117,DEPENDS_ON,221,add
4462,customer,3,agreement,e35f9459,HAS,221,add
4463,agreement,e35f9459,product,1,REFERS_TO,221,add
4464,poi,7f50791d,agreement,e35f9459,REFERS_TO,221,add
4465,poi,7f50791d,sa,7907d887,DEPENDS_ON,221,add
4466,customer,3,agreement,9b9983ac,HAS,221,add
4467,agreement,9b9983ac,product,1,REFERS_TO,221,add
4468,poi,3a1b2117,agreement,9b9983ac,REFERS_TO,221,add
4469,poi,3a1b2117,sa,a7e09336,DEPENDS_ON,221,add
4470,customer,3,agreement,7db72f89,HAS,221,add
4471,agreement,7db72f89,product,1,REFERS_TO,221,add
4472,poi,09e97c74,agreement,7db72f89,REFERS_TO,221,add
4473,poi,09e97c74,sa,aa17f6a0,DEPENDS_ON,221,add
4474,customer,3,agreement,67622e50,HAS,221,add
4475,agreement,67622e50,product,1,REFERS_TO,221,add
4476,poi,927e1473,agreement,67622e50,REFERS_TO,221,add
4477,poi,927e1473,sa,70e45275,DEPENDS_ON,221,add
4478,poi,65a2474f,agreement,b5a7394c,REFERS_TO,222,delete
4479,poi,65a2474f,sa,0b107ed8,DEPENDS_ON,222,delete
4480,customer,237,agreement,b5a7394c,HAS,222,delete
4481,agreement,b5a7394c,product,1,REFERS_TO,222,delete
4482,concentrator,22d152ac,port,2e67cbd0,HAS_PORT,223,delete
4483,concentrator,22d152ac,port,80d43cd5,HAS_PORT,223,add
4484,cpe,78f99fdf,port,2e67cbd0,DEPENDS_ON,223,delete
4485,cpe,78f99fdf,port,80d43cd5,DEPENDS_ON,223,add
4486,customer,277,agreement,f30aae08,HAS,224,add
4487,agreement,f30aae08,product,1,REFERS_TO,224,add
4488,poi,81c6682b,agreement,f30aae08,REFERS_TO,224,add
4489,poi,81c6682b,sa,7e15ce3c,DEPENDS_ON,224,add
4490,customer,277,agreement,246ca05e,HAS,224,add
4491,agreement,246ca05e,product,1,REFERS_TO,224,add
4492,poi,1d2b9846,agreement,246ca05e,REFERS_TO,224,add
4493,poi,1d2b9846,sa,d97064e6,DEPENDS_ON,224,add
4494,customer,277,agreement,b9209509,HAS,224,add
4495,agreement,b9209509,product,1,REFERS_TO,224,add
4496,poi,9c0abd98,agreement,b9209509,REFERS_TO,224,add
4497,poi,9c0abd98,sa,2062f347,DEPENDS_ON,224,add
4498,customer,7,agreement,a8ead90f,HAS,225,add
4499,agreement,a8ead90f,product,1,REFERS_TO,225,add
4500,poi,eb76469e,agreement,a8ead90f,REFERS_TO,225,add
4501,poi,eb76469e,sa,9eaf7d59,DEPENDS_ON,225,add
4502,customer,7,agreement,46a9179a,HAS,225,add
4503,agreement,46a9179a,product,1,REFERS_TO,225,add
4504,poi,23e846b1,agreement,46a9179a,REFERS_TO,225,add
4505,poi,23e846b1,sa,e102c770,DEPENDS_ON,225,add
4506,customer,7,agreement,37b6b6a3,HAS,225,add
4507,agreement,37b6b6a3,product,1,REFERS_TO,225,add
4508,poi,66352183,agreement,37b6b6a3,REFERS_TO,225,add
4509,poi,66352183,sa,6ad77023,DEPENDS_ON,225,add
4510,sa,38d0f9c1,cpe,dacbaa84,DEPENDS_ON,226,delete
4511,sa,c23fec35,cpe,dacbaa84,DEPENDS_ON,226,add
4512,sa,38d0f9c1,location,14,INSTALLED_AT,226,delete
4513,sa,c23fec35,location,14,INSTALLED_AT,226,add
4514,concentrator,381981e1,port,27cebf31,HAS_PORT,227,delete
4515,concentrator,381981e1,port,6f96ddd7,HAS_PORT,227,add
4516,cpe,054480cf,port,27cebf31,DEPENDS_ON,227,delete
4517,cpe,054480cf,port,6f96ddd7,DEPENDS_ON,227,add
4518,cpe,4ba591b2,port,27cebf31,DEPENDS_ON,227,delete
4519,cpe,4ba591b2,port,6f96ddd7,DEPENDS_ON,227,add
4520,poi,d42a2608,agreement,125c7054,REFERS_TO,228,delete
4521,poi,d42a2608,sa,f5dda952,DEPENDS_ON,228,delete
4522,customer,0,agreement,125c7054,HAS,228,delete
4523,agreement,125c7054,product,1,REFERS_TO,228,delete
4524,poi,389c572e,agreement,9117f87f,REFERS_TO,229,delete
4525,poi,389c572e,sa,4aa95b15,DEPENDS_ON,229,delete
4526,customer,22,agreement,9117f87f,HAS,229,delete
4527,agreement,9117f87f,product,1,REFERS_TO,229,delete
4528,concentrator,22d152ac,port,a313062b,HAS_PORT,230,delete
4529,concentrator,22d152ac,port,27b5573a,HAS_PORT,230,add
4530,cpe,318ff4b8,port,a313062b,DEPENDS_ON,230,delete
4531,cpe,318ff4b8,port,27b5573a,DEPENDS_ON,230,add
4532,customer,4,agreement,3cf5e40e,HAS,231,add
4533,agreement,3cf5e40e,product,1,REFERS_TO,231,add
4534,poi,abd6c07e,agreement,3cf5e40e,REFERS_TO,231,add
4535,poi,abd6c07e,sa,bdcd459b,DEPENDS_ON,231,add
4536,customer,4,agreement,88470d89,HAS,231,add
4537,agreement,88470d89,product,1,REFERS_TO,231,add
4538,poi,e178b28b,agreement,88470d89,REFERS_TO,231,add
4539,poi,e178b28b,sa,b5fe4052,DEPENDS_ON,231,add
4540,customer,4,agreement,73075857,HAS,231,add
4541,agreement,73075857,product,1,REFERS_TO,231,add
4542,poi,949b3063,agreement,73075857,REFERS_TO,231,add
4543,poi,949b3063,sa,f0fcec33,DEPENDS_ON,231,add
4544,concentrator,28678cb6,port,b9bac78b,HAS_PORT,232,delete
4545,concentrator,28678cb6,port,779b8359,HAS_PORT,232,add
4546,cpe,937b4914,port,b9bac78b,DEPENDS_ON,232,delete
4547,cpe,937b4914,port,779b8359,DEPENDS_ON,232,add
4548,cpe,3c40350e,port,49d73a97,DEPENDS_ON,233,add
4549,poi,7c908d39,agreement,4f28d973,REFERS_TO,234,delete
4550,poi,7c908d39,sa,41a27297,DEPENDS_ON,234,delete
4551,customer,48,agreement,4f28d973,HAS,234,delete
4552,agreement,4f28d973,product,1,REFERS_TO,234,delete
4553,poi,e68bbae5,agreement,e0b34de9,REFERS_TO,235,delete
4554,poi,e68bbae5,sa,6a1ef8a7,DEPENDS_ON,235,delete
4555,customer,0,agreement,e0b34de9,HAS,235,delete
4556,agreement,e0b34de9,product,1,REFERS_TO,235,delete
4557,cpe,d398a1ca,port,eb1f0d55,DEPENDS_ON,236,delete
4558,cpe,cf29d998,port,eb1f0d55,DEPENDS_ON,236,add
4559,cpe,d398a1ca,trunk,26b8dd58,DEPENDS_ON,236,delete
4560,cpe,cf29d998,trunk,26b8dd58,DEPENDS_ON,236,add
4561,cpe,d398a1ca,trunk,f0d10be5,DEPENDS_ON,236,delete
4562,cpe,cf29d998,trunk,f0d10be5,DEPENDS_ON,236,add
4563,sa,f5dda952,cpe,d398a1ca,DEPENDS_ON,236,delete
4564,sa,f5dda952,cpe,cf29d998,DEPENDS_ON,236,add
4565,customer,32,agreement,e4248054,HAS,237,add
4566,agreement,e4248054,product,1,REFERS_TO,237,add
4567,poi,fe9590b9,agreement,e4248054,REFERS_TO,237,add
4568,poi,fe9590b9,sa,b3a3025c,DEPENDS_ON,237,add
4569,customer,32,agreement,5b85f75f,HAS,237,add
4570,agreement,5b85f75f,product,1,REFERS_TO,237,add
4571,poi,b0d48da5,agreement,5b85f75f,REFERS_TO,237,add
4572,poi,b0d48da5,sa,f215b39c,DEPENDS_ON,237,add
4573,customer,1,agreement,ba351467,HAS,238,add
4574,agreement,ba351467,product,1,REFERS_TO,238,add
4575,poi,66d67085,agreement,ba351467,REFERS_TO,238,add
4576,poi,66d67085,sa,95454f01,DEPENDS_ON,238,add
4577,customer,1,agreement,b4b4c9c4,HAS,238,add
4578,agreement,b4b4c9c4,product,1,REFERS_TO,238,add
4579,poi,fff27a43,agreement,b4b4c9c4,REFERS_TO,238,add
4580,poi,fff27a43,sa,4d524b8c,DEPENDS_ON,238,add
4581,customer,1,agreement,cb20c4b0,HAS,238,add
4582,agreement,cb20c4b0,product,1,REFERS_TO,238,add
4583,poi,81f2d8e5,agreement,cb20c4b0,REFERS_TO,238,add
4584,poi,81f2d8e5,sa,c33f2eb3,DEPENDS_ON,238,add
4585,customer,227,agreement,8a28180e,HAS,239,add
4586,agreement,8a28180e,product,1,REFERS_TO,239,add
4587,poi,e9783d40,agreement,8a28180e,REFERS_TO,239,add
4588,poi,e9783d40,sa,a2918033,DEPENDS_ON,239,add
4589,customer,227,agreement,5f908c96,HAS,239,add
4590,agreement,5f908c96,product,1,REFERS_TO,239,add
4591,poi,86a41dcd,agreement,5f908c96,REFERS_TO,239,add
4592,poi,86a41dcd,sa,21817942,DEPENDS_ON,239,add
4593,customer,227,agreement,0bd6ea3c,HAS,239,add
4594,agreement,0bd6ea3c,product,1,REFERS_TO,239,add
4595,poi,40eba71c,agreement,0bd6ea3c,REFERS_TO,239,add
4596,poi,40eba71c,sa,e5796a10,DEPENDS_ON,239,add
4597,customer,227,agreement,f29102f6,HAS,239,add
4598,agreement,f29102f6,product,1,REFERS_TO,239,add
4599,poi,4c640c5d,agreement,f29102f6,REFERS_TO,239,add
4600,poi,4c640c5d,sa,94468e90,DEPENDS_ON,239,add
4601,customer,227,agreement,536d6d5c,HAS,239,add
4602,agreement,536d6d5c,product,1,REFERS_TO,239,add
4603,poi,c2ef31dc,agreement,536d6d5c,REFERS_TO,239,add
4604,poi,c2ef31dc,sa,da9db429,DEPENDS_ON,239,add
4605,poi,ebc06f98,agreement,d7d67021,REFERS_TO,240,delete
4606,poi,ebc06f98,sa,df1d2d00,DEPENDS_ON,240,delete
4607,customer,22,agreement,d7d67021,HAS,240,delete
4608,agreement,d7d67021,product,1,REFERS_TO,240,delete
4609,customer,0,agreement,a18924c4,HAS,241,add
4610,agreement,a18924c4,product,1,REFERS_TO,241,add
4611,poi,9a9cb8f3,agreement,a18924c4,REFERS_TO,241,add
4612,poi,9a9cb8f3,sa,2400455e,DEPENDS_ON,241,add
4613,customer,0,agreement,9744b7a0,HAS,241,add
4614,agreement,9744b7a0,product,1,REFERS_TO,241,add
4615,poi,c7e1771c,agreement,9744b7a0,REFERS_TO,241,add
4616,poi,c7e1771c,sa,86efd234,DEPENDS_ON,241,add
4617,customer,0,agreement,65c64bf3,HAS,241,add
4618,agreement,65c64bf3,product,1,REFERS_TO,241,add
4619,poi,5c24b64d,agreement,65c64bf3,REFERS_TO,241,add
4620,poi,5c24b64d,sa,bcdeb91a,DEPENDS_ON,241,add
4621,customer,0,agreement,c7479a6e,HAS,241,add
4622,agreement,c7479a6e,product,1,REFERS_TO,241,add
4623,poi,61aa4b47,agreement,c7479a6e,REFERS_TO,241,add
4624,poi,61aa4b47,sa,7251d042,DEPENDS_ON,241,add
4625,cpe,681101ed,port,39a83de2,DEPENDS_ON,242,delete
4626,cpe,43d17308,port,39a83de2,DEPENDS_ON,242,add
4627,cpe,681101ed,trunk,2db78fbb,DEPENDS_ON,242,delete
4628,cpe,43d17308,trunk,2db78fbb,DEPENDS_ON,242,add
4629,cpe,681101ed,trunk,b1ee012e,DEPENDS_ON,242,delete
4630,cpe,43d17308,trunk,b1ee012e,DEPENDS_ON,242,add
4631,sa,77a406b3,cpe,681101ed,DEPENDS_ON,242,delete
4632,sa,77a406b3,cpe,43d17308,DEPENDS_ON,242,add
4633,poi,13c4076b,agreement,f75fbd15,REFERS_TO,243,delete
4634,poi,13c4076b,sa,0c150a05,DEPENDS_ON,243,delete
4635,customer,1,agreement,f75fbd15,HAS,243,delete
4636,agreement,f75fbd15,product,1,REFERS_TO,243,delete
4637,sa,d586d3be,cpe,6f22c7af,DEPENDS_ON,244,delete
4638,sa,ac31067c,cpe,6f22c7af,DEPENDS_ON,244,add
4639,sa,d586d3be,location,64,INSTALLED_AT,244,delete
4640,sa,ac31067c,location,64,INSTALLED_AT,244,add
4641,poi,c68d5eb5,sa,d586d3be,DEPENDS_ON,244,delete
4642,poi,c68d5eb5,sa,ac31067c,DEPENDS_ON,244,add
4643,concentrator,c797856c,port,c61c78dd,HAS_PORT,245,delete
4644,concentrator,c797856c,port,30e964a2,HAS_PORT,245,add
4645,cpe,ce39e0db,port,c61c78dd,DEPENDS_ON,245,delete
4646,cpe,ce39e0db,port,30e964a2,DEPENDS_ON,245,add
4647,customer,906,agreement,80698c9f,HAS,246,add
4648,agreement,80698c9f,product,1,REFERS_TO,246,add
4649,poi,4bf86c3d,agreement,80698c9f,REFERS_TO,246,add
4650,poi,4bf86c3d,sa,6d61cc44,DEPENDS_ON,246,add
4651,customer,906,agreement,981d6820,HAS,246,add
4652,agreement,981d6820,product,1,REFERS_TO,246,add
4653,poi,e874ba06,agreement,981d6820,REFERS_TO,246,add
4654,poi,e874ba06,sa,b094901d,DEPENDS_ON,246,add
4655,customer,906,agreement,e787b066,HAS,246,add
4656,agreement,e787b066,product,1,REFERS_TO,246,add
4657,poi,88893a33,agreement,e787b066,REFERS_TO,246,add
4658,poi,88893a33,sa,dae5071d,DEPENDS_ON,246,add
4659,customer,906,agreement,d64877c5,HAS,246,add
4660,agreement,d64877c5,product,1,REFERS_TO,246,add
4661,poi,2f915932,agreement,d64877c5,REFERS_TO,246,add
4662,poi,2f915932,sa,930128f8,DEPENDS_ON,246,add
4663,concentrator,482ca35d,port,9516678a,HAS_PORT,247,delete
4664,concentrator,482ca35d,port,d7ce2c61,HAS_PORT,247,add
4665,cpe,55f76964,port,9516678a,DEPENDS_ON,247,delete
4666,cpe,55f76964,port,d7ce2c61,DEPENDS_ON,247,add
4667,cpe,573e0f1b,port,c14dc3c0,DEPENDS_ON,248,delete
4668,cpe,573e0f1b,port,511394b7,DEPENDS_ON,248,add
4669,customer,181,agreement,1629f536,HAS,249,add
4670,agreement,1629f536,product,1,REFERS_TO,249,add
4671,poi,9ccb582d,agreement,1629f536,REFERS_TO,249,add
4672,poi,9ccb582d,sa,1fb1e720,DEPENDS_ON,249,add
4673,customer,181,agreement,26c49477,HAS,249,add
4674,agreement,26c49477,product,1,REFERS_TO,249,add
4675,poi,52ba845a,agreement,26c49477,REFERS_TO,249,add
4676,poi,52ba845a,sa,3ab501b6,DEPENDS_ON,249,add
4677,customer,181,agreement,1113901d,HAS,249,add
4678,agreement,1113901d,product,1,REFERS_TO,249,add
4679,poi,3804ca39,agreement,1113901d,REFERS_TO,249,add
4680,poi,3804ca39,sa,86efd234,DEPENDS_ON,249,add
4681,customer,181,agreement,5accd25e,HAS,249,add
4682,agreement,5accd25e,product,1,REFERS_TO,249,add
4683,poi,4373f59d,agreement,5accd25e,REFERS_TO,249,add
4684,poi,4373f59d,sa,d368bda0,DEPENDS_ON,249,add
4685,customer,181,agreement,1207c3da,HAS,249,add
4686,agreement,1207c3da,product,1,REFERS_TO,249,add
4687,poi,d3b24275,agreement,1207c3da,REFERS_TO,249,add
4688,poi,d3b24275,sa,975300a1,DEPENDS_ON,249,add
4689,customer,1,agreement,270a34c9,HAS,250,add
4690,agreement,270a34c9,product,1,REFERS_TO,250,add
4691,poi,dfc88d9e,agreement,270a34c9,REFERS_TO,250,add
4692,poi,dfc88d9e,sa,d674882e,DEPENDS_ON,250,add
4693,customer,1,agreement,dbd3ae02,HAS,250,add
4694,agreement,dbd3ae02,product,1,REFERS_TO,250,add
4695,poi,3fc6678d,agreement,dbd3ae02,REFERS_TO,250,add
4696,poi,3fc6678d,sa,a472cd33,DEPENDS_ON,250,add
4697,customer,1,agreement,a4a0ae00,HAS,250,add
4698,agreement,a4a0ae00,product,1,REFERS_TO,250,add
4699,poi,03b9b56d,agreement,a4a0ae00,REFERS_TO,250,add
4700,poi,03b9b56d,sa,ebc115a9,DEPENDS_ON,250,add
4701,customer,1,agreement,25112ff8,HAS,250,add
4702,agreement,25112ff8,product,1,REFERS_TO,250,add
